content_key,content_item_version_id,attainment_ratio,ratio_status,ratio_basis,contributing_verbs,committed_difficulty,ratio_cutpoint_band,cutpoint_vs_committed
APBIO-MCQ-008,8fbe9af9-b42f-4225-a880-0901d7c7a8f9,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-011,533c21dd-cfa1-4d11-99ad-e6aab888b934,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-014,ad7a9f91-3861-4f2e-a8ff-eff3558d3a52,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-016,1be8f5a0-929c-479c-b70f-83a6e56cf75f,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-017,bb05df6f-07b4-4d70-aacc-018327c5e23d,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-018,7f0a6301-1aeb-42cc-895c-6afcc9163bbb,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-020,c7f17986-8dea-41cd-af04-9dd7a968ea84,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-021,c46aa182-e0ee-4fd8-aef3-db793fa72e6c,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-022,31fc584b-db50-40ea-b886-f8ea5f026eb3,0.633192,computed,all_tier_fallback,"[{""ratio"": 0.633192, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.637706, ""verb"": ""calculate""}, {""ratio"": 0.287444, ""verb"": ""justify""}, {""ratio"": 0.49, ""verb"": ""evaluate""}, {""ratio"": 0.849, ""verb"": ""propose""}, {""ratio"": 0.759, ""verb"": ""predict""}, {""ratio"": 0.776, ""verb"": ""design""}], ""verb"": ""support""}]",Hard,Medium,different
APBIO-MCQ-023,5f005242-3352-4af1-ace8-3f2030b00428,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-024,ecd0db9f-67cc-4dff-9297-14bffd1c3fa8,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-025,973c0fba-185e-4ee1-a24e-7a92a3f3d097,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-026,4521b833-b4c3-4376-860f-9262095b2a2c,0.660286,computed,all_tier_fallback,"[{""ratio"": 0.660286, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.660286, ""verb"": ""identify""}], ""verb"": ""classify""}]",Easy,Medium,different
APBIO-MCQ-027,8dc89768-43d8-471b-8b7d-f671c798d561,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-028,ebf7c9ea-3d0c-41c1-8604-f0aa0ebdcb0a,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-030,64c9f99b-5569-43e0-a123-662c0bf33a64,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-032,b99cefa5-2e80-4743-a9b9-631533d224a9,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-033,bbe37ba6-2a58-45c0-a10b-d25b032ddf8f,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-034,c92dabc7-2a63-4835-8cd3-d25dffc7a674,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-043,a3317605-ae54-4092-a9d3-428c40c2c9e9,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-046,2613407b-e76f-4e3c-9cf2-97b588d2277e,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-047,c5a8e814-20b5-4020-b66b-cd4806f918ff,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-054,838fe193-1227-45f3-9d8d-90a8ca776f41,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-055,f1a362bf-9847-4f87-98ed-08af07f8dd82,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-056,13c9c246-6f1c-46ee-9983-3e0cdfd7671d,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-058,17ca7505-86ed-47e9-aa2f-1a8809671e07,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-061,87ab7c3a-8afb-4085-a33d-ae49be5900f4,0.515333,computed,all_exact,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}]",Medium,Medium,same
APBIO-MCQ-063,b14827d3-ad59-4683-ae00-7ea8223306ef,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-064,bdfe102c-6617-4190-9a1a-aa855cddf05b,0.243000,computed,all_exact,"[{""ratio"": 0.243, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""BC2 P8"", ""normalization"": ""0.24-0.546+0.549"", ""normalized_ratio"": 0.243, ""question"": ""BC2"", ""raw_ratio"": 0.24, ""subject"": ""AP Calculus BC""}], ""verb"": ""represent""}]",Medium,Hard,different
APBIO-MCQ-065,b8274747-ff97-4026-90d9-ba100388cf11,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-067,97c2d55b-0295-4d15-bd54-87642ff59c29,,unavailable,,[],Hard,,unavailable_judgement_basis
APBIO-MCQ-069,008f7245-0504-47d9-9a4f-e6860f0a9286,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-074,82edfa5f-e94f-4b85-8b72-23220bde6547,0.759000,computed,all_exact,"[{""ratio"": 0.759, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""01"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""5"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}], ""verb"": ""predict""}]",Hard,Easy,different
APBIO-MCQ-079,76e28f76-8a84-49a7-89c8-6528e01b57da,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-084,e522fa68-d4ad-41f0-9e93-2c7b1ac2f0d1,0.524833,computed,all_tier_fallback,"[{""ratio"": 0.524833, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.515333, ""verb"": ""describe""}, {""ratio"": 0.723333, ""verb"": ""construct""}, {""ratio"": 0.409333, ""verb"": ""determine""}, {""ratio"": 0.243, ""verb"": ""represent""}, {""ratio"": 0.559, ""verb"": ""explain""}, {""ratio"": 0.699, ""verb"": ""write""}], ""verb"": ""contrast""}]",Medium,Medium,same
APBIO-MCQ-086,346b2592-67fd-469d-ad31-2645bd1adbcc,0.524833,computed,all_tier_fallback,"[{""ratio"": 0.524833, ""ratio_source"": ""tier_fallback"", ""source_verbs"": [{""ratio"": 0.515333, ""verb"": ""describe""}, {""ratio"": 0.723333, ""verb"": ""construct""}, {""ratio"": 0.409333, ""verb"": ""determine""}, {""ratio"": 0.243, ""verb"": ""represent""}, {""ratio"": 0.559, ""verb"": ""explain""}, {""ratio"": 0.699, ""verb"": ""write""}], ""verb"": ""distinguish""}]",Medium,Medium,same
APBIO-MCQ-088,c066276d-8b38-4bf1-bebd-83fb5b0c2c45,0.759000,computed,all_exact,"[{""ratio"": 0.759, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""01"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""5"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}], ""verb"": ""predict""}]",Hard,Easy,different
APBIO-MCQ-093,004bcd77-6f2a-4c57-957a-918c11720f2a,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-094,430109f4-bf82-4e2a-8125-7b2063cc8a4f,0.559000,computed,all_exact,"[{""ratio"": 0.559, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""03"", ""normalization"": ""0.65-0.440+0.549"", ""normalized_ratio"": 0.7590000000000001, ""question"": ""1"", ""raw_ratio"": 0.65, ""subject"": ""AP Chemistry""}, {""label"": ""02"", ""normalization"": ""0.25-0.440+0.549"", ""normalized_ratio"": 0.35900000000000004, ""question"": ""3"", ""raw_ratio"": 0.25, ""subject"": ""AP Chemistry""}], ""verb"": ""explain""}]",Medium,Medium,same
APBIO-MCQ-095,4dc6cd64-db54-403e-81bd-1b5620bb0cb5,,unavailable,,[],Medium,,unavailable_judgement_basis
APBIO-MCQ-097,044c1796-d319-497f-b532-69168da5ce30,0.515333,computed,all_exact,"[{""ratio"": 0.515333, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.64, ""question"": ""1"", ""raw_ratio"": 0.64, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""none"", ""normalized_ratio"": 0.5, ""question"": ""2"", ""raw_ratio"": 0.5, ""subject"": ""AP Biology""}, {""label"": ""A1"", ""normalization"": ""0.46-0.603+0.549"", ""normalized_ratio"": 0.4060000000000001, ""question"": ""3"", ""raw_ratio"": 0.46, ""subject"": ""AP Physics C: E&M""}], ""verb"": ""describe""}]",Medium,Medium,same
APBIO-MCQ-099,76ed843d-af2c-481e-a7b2-a661dc2443dc,0.660286,computed,all_exact,"[{""ratio"": 0.660286, ""ratio_source"": ""exact_verb"", ""source_rows"": [{""label"": ""C1"", ""normalization"": ""none"", ""normalized_ratio"": 0.76, ""question"": ""1"", ""raw_ratio"": 0.76, ""subject"": ""AP Biology""}, {""label"": ""C2"", ""normalization"": ""none"", ""normalized_ratio"": 0.89, ""question"": ""1"", ""raw_ratio"": 0.89, ""subject"": ""AP Biology""}, {""label"": ""AB4 P3"", ""normalization"": ""0.27-0.439+0.549"", ""normalized_ratio"": 0.38000000000000006, ""question"": ""AB4/BC4"", ""raw_ratio"": 0.27, ""subject"": ""AP Calculus AB""}, {""label"": ""BC4 P3"", ""normalization"": ""0.38-0.546+0.549"", ""normalized_ratio"": 0.383, ""question"": ""AB4/BC4"", ""raw_ratio"": 0.38, ""subject"": ""AP Calculus BC""}, {""label"": ""01"", ""normalization"": ""0.56-0.440+0.549"", ""normalized_ratio"": 0.669, ""question"": ""4"", ""raw_ratio"": 0.56, ""subject"": ""AP Chemistry""}, {""label"": ""01"", ""normalization"": ""0.61-0.440+0.549"", ""normalized_ratio"": 0.7190000000000001, ""question"": ""7"", ""raw_ratio"": 0.61, ""subject"": ""AP Chemistry""}, {""label"": ""A2"", ""normalization"": ""0.72-0.448+0.549"", ""normalized_ratio"": 0.821, ""question"": ""1"", ""raw_ratio"": 0.72, ""subject"": ""AP Precalculus""}], ""verb"": ""identify""}]",Easy,Medium,different
