content_item_id,subject_key,item_type,primary_unit_number,primary_topic_code,primary_topic_title,alt_topic_code,confidence,agreement_with_author_prose,agreement_with_explainer_retrieval,rationale,needs_human
29ef41e5-73bf-4656-a826-757bf6fb34e5,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
885b888d-7544-43d7-9a88-c9160ceb2662,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
71378b90-34ec-4b4c-a029-d7cb13725c64,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
407e995d-702e-46eb-9b2e-8c4d2a7ca9d3,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
22d66f90-7b45-4d26-b001-57d0f9c845e6,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
f17cb555-9907-4710-b8ad-81640e5c7307,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
f50bd16b-76f1-4f32-8f08-85b3400e1d5e,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
f4f5c833-4a97-4874-aa6b-775658f783ce,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
d9850838-27a8-48c6-8dea-ff46dbace6e8,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
9432e5a1-29d0-4dc8-ab3c-92bb2b9a6bcd,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
4680fa25-b743-45b4-89d4-cc1c54ac325e,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
601aadfe-e7e1-4eca-9a28-9a749a63b7ce,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
cd922413-6ef6-47fc-9a08-3acd7b292326,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
34d7a4cc-677e-4aa5-bdcf-ea67228c2a1b,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
9f40c065-12f7-4eb4-8583-1af6a780e141,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
baa12732-edbe-4e0a-b44c-3f569784b818,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
26203ac7-b8c3-49e8-97f3-843cdfc42ca4,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
ef2a690e-76ab-4809-8f3b-1e1f2ef3a81b,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
65d894e7-0d2b-4221-874d-0fd7d441f1da,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
477f8b3e-22cc-46e8-9581-beda87b7ef08,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
c686fe19-43f5-40b7-bddd-9588d92cd95e,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
2157bd77-ee62-4e55-8eef-26e769e3f929,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
ff425057-b916-4853-ac9b-319561e2440b,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
7fed113a-8dc5-4162-9124-4e472bb861d8,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,medium,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",false
3ca0d36f-10d7-42b0-8e05-1abdbc7df96f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
385f10c3-a893-4aac-b9b8-695452c37f92,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
cbc1bb4a-4ad7-4d94-8b5e-d0b46935b323,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
0699fd98-5975-4e40-bb66-10f5d9b0bedb,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
d884687c-3870-4d79-b684-cadd1152875f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
0d808171-b06a-4155-a02b-e386d485c24e,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
e281a7d0-83d8-48a8-9986-a7c3d265cf4c,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
fa848c20-7799-4707-bcec-fdf737ed9a95,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
3426719a-5a17-4b68-943f-2d05e4e08144,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
8f6b2202-b6c4-4935-aae5-4bcc198a975f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
52ca1742-9dc5-4de6-9ca9-5fcfc9e60e0a,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
1e5d852b-96bb-4751-a86f-31a728a28eca,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
660ac6e9-8791-4f67-af4d-7394d603b724,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
a3b69385-65ed-438b-bcc8-4ab08402e0f7,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
9405e091-854b-40b0-809f-810670b784d6,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
10f12376-b73c-4f75-a333-dcf4cfe7d95a,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
30ca4e3a-f012-4fd7-a1c8-880cebd6ec73,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
11d10283-18e9-4639-b04a-05a3218afd90,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
dd4ba5ac-3d18-4253-a572-6a5c20883e0e,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
30f2fef2-37ec-4699-9f49-a79de2152285,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
ce2689ff-d88e-495a-afd8-872a7143f475,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
1b26150d-b5f3-453e-962a-4d4865235b7c,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
f53bf38a-6080-43d0-b5fb-8f9cc9ae38e3,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
fbed1115-c94f-49df-91b4-1d656732fc78,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
e7d38a9a-629d-44ca-a59e-a8c58db89d9e,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
1df1c563-2bf3-4453-aa78-9ad1718039e7,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
358839a0-14cd-4702-af86-534181592afd,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
d35d0eab-5f50-43a8-9838-eb9933c002db,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
6d248b16-f668-45a6-8420-3e6e027b4740,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
bc68b41b-dfa0-4fdd-9c59-1a47ed7a9ffd,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
9ba067a5-45ce-463e-add4-87c4cd1b6c54,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
42874775-2b14-47ae-9bce-61e4d8d590b3,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
6f90363e-bd3b-415e-bc89-5095e86b36be,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
4ea074e2-f29e-4f03-b59b-f927e0c1deeb,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
a30f1ce8-6515-4a6b-b36a-6fe8d50f6639,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
779526c4-2360-438b-baa5-d2bc386181e5,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
74f6ab83-aadc-450f-92c4-41b2521de3fe,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
6cb109cb-beb8-4e70-8d90-10151efa2fc3,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
163fe08f-02f5-4be0-8c80-5642bb60f332,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
4f43f68d-b4b3-420b-b1a3-2800823ead6f,ap-statistics,mcq,1,1.7,Summary Statistics for One Quantitative Variable,1.8,low,na,na,"Primary pick based on the item stem; closed-list lexical match to ""Summary Statistics for One Quantitative Variable"".",true
ac0f6ad6-20a2-4de6-9d29-56f2eee9392a,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,1.3,medium,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
590cd7ea-cd9a-4a5e-832f-7a00c3f1b8e6,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,1.3,medium,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
e4f2d003-4353-4a80-9b53-08f3a8d06ab1,ap-statistics,mcq,4,4.6,Sampling Distributions for the Difference Between Two Sample Means,2.1,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Sampling Distributions for the Difference Between Two Sample Means"".",false
6c2e8617-66ed-484a-9fe2-d1bf33a0b5d5,ap-statistics,mcq,5,5.5,Least-Squares Regression,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Least-Squares Regression"".",false
61b590c1-2e52-4bc6-ad7e-399de26f0670,ap-statistics,mcq,5,5.5,Least-Squares Regression,1.1,medium,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Least-Squares Regression"".",true
de9b4998-3e88-45ef-aeda-9a238571ebbb,ap-statistics,mcq,5,5.5,Least-Squares Regression,1.1,medium,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Least-Squares Regression"".",true
9c06fe8a-ef4e-4ba7-9f78-26a08ade67d1,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,3.9,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions"".",true
33ee0e0e-4cb3-431e-bf76-f4f622c2e6ab,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,3.9,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions"".",true
ac4b7d87-2e8d-4d69-ba25-fd764e6b497f,ap-statistics,mcq,1,1.13,Experimental Design,1.3,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Experimental Design"".",false
acce1443-26d8-463a-91df-414604d7036c,ap-statistics,mcq,1,1.13,Experimental Design,1.3,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Experimental Design"".",false
291e1dc4-ce1d-45c9-9a3d-ed206fb5397c,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,2.8,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
4da611b4-f14f-4478-8a40-2ed9744477c4,ap-statistics,mcq,2,2.12,Sampling Distributions and the Central Limit Theorem,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Sampling Distributions and the Central Limit Theorem"".",false
e5d16b42-7b57-440b-b3a4-c044bd8c773c,ap-statistics,mcq,2,2.12,Sampling Distributions and the Central Limit Theorem,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Sampling Distributions and the Central Limit Theorem"".",false
8d27f7fd-b55c-4931-a2e5-2ac4c9f4daed,ap-statistics,mcq,3,3.2,Sampling Distributions for Sample Proportions,3.4,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Sampling Distributions for Sample Proportions"".",true
65238ef6-b008-4543-a3cb-018a6b7c8451,ap-statistics,mcq,3,3.4,Justifying a Claim Based on a Confidence Interval for a Population Proportion,3.11,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for a Population Proportion"".",false
82f24da9-556c-4266-b163-ba2147e558db,ap-statistics,mcq,3,3.4,Justifying a Claim Based on a Confidence Interval for a Population Proportion,3.11,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for a Population Proportion"".",false
4fe5bc8e-8efc-4ac2-8ef2-d235c2321941,ap-statistics,mcq,4,4.2,Constructing a Confidence Interval for a Population Mean or Population Mean Difference,4.3,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Constructing a Confidence Interval for a Population Mean or Population Mean Difference"".",true
5692c37e-d47e-4d0d-8163-6cf2321aff90,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,4.2,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference"".",false
2ad32dd5-dee0-48f1-a624-a2b57e127d74,ap-statistics,mcq,3,3.12,Setting Up a Test for the Difference Between Two Population Proportions,3.13,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Setting Up a Test for the Difference Between Two Population Proportions"".",true
37267cf0-b493-4d79-8991-9716023331c8,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,3.12,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions"".",true
6911479d-3b9f-48ae-bd28-f28f775ba509,ap-statistics,mcq,3,3.14,Setting Up a Chi-Square Test for Homogeneity or Independence,3.15,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Setting Up a Chi-Square Test for Homogeneity or Independence"".",true
347b8d6e-259e-4ba5-a2c7-19911381cf51,ap-statistics,mcq,3,3.13,Carrying Out a Test for the Difference Between Two Population Proportions,4.10,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Carrying Out a Test for the Difference Between Two Population Proportions"".",true
6f807db9-169e-4ee4-be80-c4a87658a003,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
fe0b6b43-ebfa-413e-b762-878e5b9713a5,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,4.4,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference"".",true
18ae04f7-9b87-4ff6-969f-21aefc78c42c,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
14499662-732a-400a-8b05-644cc91b3d93,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
35f102c0-6006-430e-976a-716915fc017a,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,1.1,medium,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference"".",true
997bc646-fe66-4c6c-b66f-d5244d3e97cf,ap-statistics,mcq,3,3.11,Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions,4.8,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for the Difference Between Two Population Proportions"".",true
bb6e2770-4f62-4701-9432-9d0410fdfcfa,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introducing Statistics: What Can We Learn from Data?"".",true
6f8c5dd3-3aca-4cc3-a5fc-26583442abc8,ap-statistics,mcq,4,4.10,Carrying Out a Test for the Difference Between Two Population Means,4.3,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Carrying Out a Test for the Difference Between Two Population Means"".",true
40479152-0fbe-4c34-a845-d6978fb2a37c,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,4.2,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference"".",false
88730e3f-91f9-4115-89df-7fe2a405d683,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,3.11,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
d95ab036-87a0-47ee-ba6e-7433b9dd8f5b,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introducing Statistics: What Can We Learn from Data?"".",true
3d4c14b4-84d0-4302-ba3d-8b9441b8c869,ap-statistics,mcq,4,4.3,Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference,1.1,medium,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Justifying a Claim Based on a Confidence Interval for a Population Mean or Population Mean Difference"".",true
6ea124bf-3dee-40cb-8352-f35595e0c4f8,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
e693fbc2-e0ff-410d-9552-c2ad9e3ebd67,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
8f418ec5-bb6f-4b5b-879c-72ea36d72bdf,ap-statistics,mcq,2,2.2,Summary Statistics for Two Categorical Variables,5.1,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Summary Statistics for Two Categorical Variables"".",true
3473d939-a4ff-42f7-b40e-a5dd192c28ab,ap-statistics,mcq,1,1.1,Introducing Statistics: What Can We Learn from Data?,1.3,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Introducing Statistics: What Can We Learn from Data?"".",true
be65ce51-7d96-412e-91ee-74f468c4181f,ap-statistics,mcq,5,5.5,Least-Squares Regression,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Least-Squares Regression"".",false
771a639a-1537-48bc-9807-f91675e701f2,ap-statistics,mcq,1,1.3,Tabular Representation and Summary Statistics for One Categorical Variable,1.7,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Tabular Representation and Summary Statistics for One Categorical Variable"".",true
3213356f-9a3e-47df-a521-f5d442875abf,ap-statistics,mcq,1,1.11,Random Sampling,3.2,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Random Sampling"".",true
3e4742b1-67fe-4389-ab41-463a4681e0b4,ap-statistics,mcq,3,3.2,Sampling Distributions for Sample Proportions,3.9,low,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Sampling Distributions for Sample Proportions"".",true
c62d4174-b221-427d-82e3-d3a2b3ce7dd4,ap-statistics,mcq,1,1.13,Experimental Design,,medium,yes,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Experimental Design"".",false
59b1077a-1584-47bc-a529-a9d06afa4c2b,ap-statistics,mcq,1,1.11,Random Sampling,2.2,low,no,na,"Primary pick based on the item stem and author subtopic prose; closed-list lexical match to ""Random Sampling"".",true
