content_key,content_item_id,content_item_version_id,subject_key,item_type,current_rubric_type,current_evaluator_strategy,prompt_rubric_type,prompt_evaluator_strategy,proposed_rubric_type,proposed_evaluator_strategy,routing_basis,behavior_change,confidence
apphycm-mcq-019,67f466af-2862-459b-af0a-727efef8ca6a,b7f33d69-7a41-42ba-9455-eb46472604f3,ap-physics-c-mechanics,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-frq-006,820b8fa2-9700-4b23-93b4-76d45bdb8304,c6bbebda-10aa-4ab9-a8fa-e38ccd8e3291,ap-precalculus,frq,,,,,discrete_text,llm_discrete_text,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-frq-007,ebcc3300-7c1c-4a92-9410-db134babd4a2,d06a4fe4-42e1-4937-bfd5-25e119b9c5c7,ap-precalculus,frq,,,,,discrete_text,llm_discrete_text,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-frq-029,bb739ed7-a167-4441-b08d-872965024cb7,eecf9c87-6c15-43c8-a74e-c2e83f96e090,ap-precalculus,frq,,,,,discrete_text,llm_discrete_text,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-001,67085d22-4721-421f-8ef9-a9a821cdd5a4,0e63cb2f-469a-42b8-9453-f32757469032,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-002,b9089dc1-81d4-4d61-8f28-d34e83a65883,c91cdcd5-d637-4097-a243-2fba8b90e44f,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-003,56671e87-a007-49ca-ab76-151034ed6323,5acac8c1-e7f5-49fa-bedf-24606865b482,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-004,0e1a8031-ea28-4fd8-961d-989d60032e14,57cb390f-fb41-4cac-a9b9-d107a2ab036c,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-005,59d9423e-8f5d-4b37-a40b-6f808f146d44,7389bf58-62b8-4422-937e-d4e116deaad1,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-006,a6c89a69-ac6f-4bbd-add6-53f44497aca0,bf0f9fe9-dcda-4d50-b107-91bdbc8fd5d6,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-007,4db7188f-22e2-407d-be53-34d253567ddc,be98eb10-854e-49cf-ada2-e0116d588fcd,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-008,6994728b-07a0-4777-877a-23208b1ed6dc,db3cb1f5-1c4b-496f-abe0-7dde42280b63,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-009,a11c434f-1e57-437d-ae8e-58930a150f71,267aad46-069c-42bb-8fa0-f1c15d728606,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
apprecalc-mcq-np2-010,5c601bc9-0b12-442e-95d5-5d4405a405b7,397f0d26-3d34-4816-9d33-883636ce1c80,ap-precalculus,mcq,,,,,mcq,rule_based_mcq,published item_type fallback made explicit,none; proposal materializes the route already selected by prompt metadata or item-type fallback,high
